elapsed_seconds,temperature,thermocouple,anomaly_zscore,anomaly_iqr,anomaly_frozen,anomaly_iforest,anomaly_count,anomaly_consensus,heater_id
650,114.451814,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
655,114.604418,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
660,114.769265,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
665,114.938198,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
670,115.100569,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
675,115.262863,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
680,115.417237,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
685,115.557651,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
690,115.736573,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
695,115.896146,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
700,116.036378,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
705,116.195671,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
710,116.354486,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
715,116.502983,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
720,116.66773,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
725,116.822816,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
730,116.977303,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
735,117.119632,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
740,117.274043,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
745,117.420941,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
750,117.576984,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
755,117.728173,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
760,117.881117,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
765,118.031107,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
770,118.184929,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
775,118.317559,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
780,118.470851,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
785,118.62117,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
790,118.759082,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
795,118.892893,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
800,119.04883,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
805,119.189358,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
810,119.345055,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
815,119.480019,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
820,119.592147,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
825,119.762263,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
830,119.87485,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
835,120.020755,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
840,120.15786,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
845,120.295601,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
850,120.438824,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
855,120.57325,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
860,120.716028,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
865,120.861526,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
870,120.996776,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
875,121.121938,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
880,121.251537,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
885,121.401799,TC17,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
890,121.520976,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
895,121.647854,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
900,121.777321,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
905,121.918412,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
910,122.028639,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
915,122.156569,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
920,122.281807,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
925,122.412793,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
930,122.534804,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
935,122.648636,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
940,122.779389,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
945,122.91139,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
950,123.039286,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
955,123.165074,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
960,123.294248,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
965,123.401,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
970,123.511479,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
975,123.628447,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
980,123.773068,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
985,123.868566,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
990,123.991412,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
995,124.112949,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1000,124.227299,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1005,124.365621,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1010,124.458505,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1015,124.565302,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1020,124.694185,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1025,124.793538,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1030,124.910542,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1035,125.027249,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1040,125.11369,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1045,125.21613,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1050,125.354356,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1055,125.446228,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1060,125.572405,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1065,125.66211,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1070,125.772709,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1075,125.871019,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1080,125.977344,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1085,126.053661,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1090,126.167384,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1095,126.25537,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1100,126.361918,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1105,126.459791,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1110,126.549884,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1115,126.656299,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1120,126.740352,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1125,126.848613,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1130,126.943695,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1135,127.04572,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1140,127.136861,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1145,127.2332,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1150,127.33264,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1155,127.421802,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1160,127.524996,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1165,127.602204,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1170,127.696245,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1175,127.816872,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1180,127.901096,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1185,127.993714,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1190,128.087354,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1195,128.192101,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1200,128.276843,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1205,128.355785,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1210,128.458063,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1215,128.537879,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1220,128.656867,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1225,128.735018,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1230,128.819839,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1235,128.908271,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1240,128.996179,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1245,129.090739,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1250,129.189443,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1255,129.268304,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1260,129.371352,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1265,129.443707,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1270,129.534626,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1275,129.624976,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1280,129.680462,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1285,129.773397,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1290,129.853636,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1295,129.941482,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1300,130.021906,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1305,130.103511,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1310,130.172739,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1315,130.25825,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1320,130.336702,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1325,130.423348,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1330,130.509751,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1335,130.577081,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1340,130.665335,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1345,130.743664,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1350,130.834409,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1355,130.895324,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1360,130.978472,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1365,131.045679,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1370,131.143948,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1375,131.200338,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1380,131.279931,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1385,131.346734,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1390,131.417786,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1395,131.484729,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1400,131.549896,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1405,131.62838,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1410,131.679386,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1415,131.758897,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1420,131.813835,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1425,131.89592,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1430,131.953668,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1435,132.02214,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1440,132.084886,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1445,132.147698,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1450,132.227994,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1455,132.288556,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1460,132.351228,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1465,132.418204,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1470,132.477338,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1475,132.552249,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1480,132.609893,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1485,132.67598,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1490,132.731177,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1495,132.802908,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1500,132.863904,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1505,132.907892,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1510,132.970058,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1515,133.035589,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1520,133.098645,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1525,133.166589,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1530,133.216192,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1535,133.277251,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1540,133.357943,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1545,133.402431,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1550,133.454612,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1555,133.538042,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1560,133.606145,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1565,133.654298,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1570,133.714577,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1575,133.778093,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1580,133.838782,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1585,133.909117,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1590,133.965683,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1595,134.008269,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1600,134.070213,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1605,134.135469,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1610,134.18821,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1615,134.253107,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1620,134.301837,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1625,134.361308,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1630,134.403455,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1635,134.472969,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1640,134.512373,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1645,134.574948,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1650,134.624859,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1655,134.672015,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1660,134.723472,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1665,134.78197,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1670,134.836965,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1675,134.877509,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1680,134.930384,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1685,134.987628,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1690,135.027284,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1695,135.071635,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1700,135.127386,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1705,135.160438,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1710,135.222403,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1715,135.264824,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1720,135.310606,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1725,135.35617,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1730,135.396712,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1735,135.444988,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1740,135.484666,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1745,135.528264,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1750,135.573528,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1755,135.621982,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1760,135.655206,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1765,135.706268,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1770,135.751899,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1775,135.78122,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1780,135.84072,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1785,135.863629,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1790,135.917626,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1795,135.944351,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1800,136.007784,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1805,136.036549,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1810,136.081611,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1815,136.128689,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1820,136.148635,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1825,136.205941,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1830,136.244189,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1835,136.289205,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1840,136.348615,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1845,136.385028,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1850,136.421526,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1855,136.442002,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1860,136.484804,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1865,136.51281,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1870,136.557353,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1875,136.595994,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1880,136.630174,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1885,136.672668,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1890,136.690498,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1895,136.7315,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1900,136.760043,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1905,136.790704,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1910,136.823296,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1915,136.856051,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1920,136.899367,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1925,136.931263,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1930,136.963435,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1935,137.00685,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1940,137.033221,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1945,137.062998,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1950,137.081589,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1955,137.118137,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1960,137.155464,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1965,137.187557,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1970,137.203195,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1975,137.263219,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1980,137.280164,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1985,137.328992,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1990,137.368964,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
1995,137.383218,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2000,137.440425,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2005,137.450724,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2010,137.506337,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2015,137.513232,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2020,137.545664,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2025,137.577705,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2030,137.62886,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2035,137.655717,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2040,137.693751,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2045,137.717002,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2050,137.756422,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2055,137.775445,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2060,137.804987,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2065,137.837253,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2070,137.880864,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2075,137.905031,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2080,137.924598,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2085,137.95103,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2090,137.987014,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2095,138.034509,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
2100,138.042408,TC17,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
