heater_id,elapsed_seconds,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TS1,TS2,TS3,OT1,OT2,OT3,TC26 PSwitch,TC27 PSwitch
Manometer Tree 150 & 155 SP-Tstat Open,200,116.604768,59.0284625,65.2573416,87.8595741,106.479786,27.7087438,80.3985791,94.098212,79.8915121,29.2483761,75.4017289,89.2721101,95.991119,34.6746978,77.5698304,78.0028974,93.2717664,48.8595802,89.3764533,84.0880769,98.7263975,48.4017419,121.318178,144.600757,32.2850843,42.0890477,35.874111,34.2869295,0.117608566,0.0776352433,0.0794528378,32.5615155,27.8130089
Manometer Tree 150 & 155 SP-Tstat Open,205,118.68663,59.8259009,66.3385986,89.3097982,107.63978,27.7585219,81.7809417,95.5147473,80.7972771,29.2893476,76.755752,90.5753743,97.1246098,34.5856766,78.6475456,78.6562378,93.6251593,48.7769976,90.4517016,84.8029823,99.186502,48.3253612,122.611487,144.936958,32.6321556,42.3656534,36.1722822,34.533446,0.118696041,0.0778605513,0.0795378441,32.5817339,27.8432326
Manometer Tree 150 & 155 SP-Tstat Open,210,120.689386,60.6057907,67.3802442,90.6910138,108.747691,27.8489793,83.1086585,96.9014476,81.6869243,29.4070577,78.0798278,91.8282148,98.202984,34.9116455,79.6949906,79.2983905,93.9823709,48.8388736,91.4966434,85.4978754,99.6291557,48.3565904,123.853847,145.259568,33.1950721,42.7972304,36.5504584,34.7649136,0.119311443,0.0779136459,0.0795504987,32.5904005,27.884396
Manometer Tree 150 & 155 SP-Tstat Open,215,122.678838,61.4237487,68.4329679,92.0957285,109.835837,27.9450619,84.460102,98.2904428,82.5766144,29.4834726,79.4388708,93.0976031,99.2895044,34.9601161,80.745486,79.9609821,94.3265599,48.8761179,92.5612606,86.1992141,100.040252,48.4363284,125.076129,145.550019,33.4690567,43.4430474,36.8969966,34.9639283,0.119966734,0.0780982389,0.079543071,32.5592513,27.8595306
Manometer Tree 150 & 155 SP-Tstat Open,220,124.67318,62.2343011,69.4981124,93.5242114,110.928817,28.0427095,85.8061595,99.6693435,83.4708149,29.5907659,80.7865479,94.3829006,100.363857,35.123773,81.8253458,80.6255355,94.7069088,48.9685801,93.6238598,86.9196331,100.478819,48.4379466,126.333433,145.863571,33.4561644,44.479752,37.3835076,35.2321457,0.120148301,0.0782085545,0.0798619134,32.5909417,27.8792344
Manometer Tree 150 & 155 SP-Tstat Open,225,126.590901,63.0293113,70.5287554,94.8974752,111.940995,28.1287882,87.1237232,101.009381,84.2917536,29.6657974,82.1314713,95.5976079,101.398663,35.2131049,82.8687766,81.2972181,95.056923,49.0664734,94.6731615,87.6284718,100.908865,48.3872204,127.541337,146.178609,33.597909,45.5837015,37.8819535,35.4490609,0.120717211,0.0787450021,0.0800132192,32.5924587,27.8614087
Manometer Tree 150 & 155 SP-Tstat Open,230,128.467907,63.8115531,71.548641,96.2656984,112.926684,28.2178025,88.4324277,102.325063,85.1472436,29.7551503,83.4558371,96.8435492,102.42449,35.344836,83.9283137,81.9471546,95.4052989,49.005265,95.7173167,88.3542321,101.32703,48.4887552,128.711735,146.487347,34.2090407,46.276283,38.3168483,35.665165,0.120724363,0.0783901214,0.0799515965,32.6219435,27.8673975
Manometer Tree 150 & 155 SP-Tstat Open,235,130.327143,64.577493,72.5954401,97.5915008,113.927525,28.2827711,89.7498141,103.617242,85.9639991,29.8371887,84.7525548,98.0573278,103.422344,35.3549301,84.973667,82.6134778,95.7409207,48.8496723,96.7340572,89.0429681,101.742333,48.5253742,129.902058,146.791764,34.7527643,46.8141555,38.7296618,35.8994063,0.121678415,0.0791106117,0.0799276626,32.6569315,27.8849083
Manometer Tree 150 & 155 SP-Tstat Open,240,132.185292,65.3707233,73.6070114,98.9399137,114.906178,28.3950489,91.0805726,104.944657,86.7915919,29.9524765,86.0992119,99.2618575,104.424024,35.4757474,86.0453664,83.2968657,96.113688,48.788999,97.7721043,89.7771946,102.16337,48.3478402,131.068212,147.10944,35.0953234,47.6889484,39.0810592,36.1385274,0.122051452,0.0788792515,0.0800448558,32.6581467,27.8968355
Manometer Tree 150 & 155 SP-Tstat Open,245,133.961633,66.133558,74.6149322,100.216933,115.810924,28.4685054,92.3647277,106.20255,87.5778184,30.0094531,87.4014931,100.468191,105.36537,35.5745901,87.0776062,83.9484587,96.4517449,48.8488278,98.7828279,90.4771723,102.567045,48.4112126,132.195984,147.397512,35.3606992,48.0595775,39.5409873,36.3448615,0.122424765,0.0787722371,0.0799301386,32.6472725,27.8714267
Manometer Tree 150 & 155 SP-Tstat Open,250,135.717097,66.9280089,75.6193336,101.519544,116.708817,28.6038516,93.6591717,107.465999,88.3581449,30.1861908,88.704263,101.621789,106.312606,35.8814384,88.1325794,84.6437019,96.8053608,48.8900696,99.7895741,91.1954882,102.95593,48.3992473,133.317949,147.674752,35.7390818,48.6278889,39.885042,36.5974553,0.122389001,0.0791053848,0.0802863948,32.7084469,27.9056072
Manometer Tree 150 & 155 SP-Tstat Open,255,137.419043,67.6747094,76.6219219,102.76147,117.573393,28.7257095,94.9403905,108.6842,89.1040185,30.2732894,90.0042329,102.759952,107.228816,35.9024495,89.1598927,85.2934564,97.1442635,48.9249662,100.788509,91.9023511,103.346825,48.4090129,134.41003,147.953132,36.0358554,49.18508,40.1841664,36.8107732,0.122971391,0.0792011201,0.0806399,32.7743285,27.9786899
Manometer Tree 150 & 155 SP-Tstat Open,260,139.112445,68.4418613,77.6028806,103.988931,118.412021,28.821028,96.2001459,109.88314,89.8578279,30.3761896,91.2743411,103.942749,108.10759,36.0720676,90.1986601,85.9777866,97.4751704,48.8096027,101.777748,92.6048242,103.757739,48.4719109,135.505913,148.240547,35.9173895,49.4428337,40.7163347,37.0705353,0.123645389,0.0795694807,0.0803791039,32.7108216,27.9443189
Manometer Tree 150 & 155 SP-Tstat Open,265,140.703241,69.1790224,78.5793104,105.226333,119.192161,28.8643873,97.4484975,111.077644,90.5706564,30.4419481,92.5592303,105.055237,108.9781,36.119733,91.2274613,86.6593271,97.8189628,48.7578731,102.753959,93.3323398,104.126585,48.4934221,136.561787,148.520246,36.5894185,49.846913,41.0965342,37.2341001,0.123378816,0.0792492628,0.0811755222,32.7628264,27.9733303
Manometer Tree 150 & 155 SP-Tstat Open,270,142.309403,69.9381591,79.5254827,106.431853,119.945153,28.9907011,98.689508,112.22383,91.2623817,30.5491887,93.8113221,106.171124,109.816492,36.2668569,92.2475751,87.3235586,98.1314953,48.822196,103.732361,94.0295832,104.481461,48.5084871,137.59633,148.786372,37.2728692,50.425448,41.5405714,37.5382282,0.125525156,0.0792319314,0.0806514542,32.7860992,27.9875869
Manometer Tree 150 & 155 SP-Tstat Open,275,143.849391,70.6712964,80.4959273,107.562016,120.668325,29.0527273,99.9060153,113.352906,91.9316526,30.6229014,95.0818557,107.248942,110.623638,36.2566294,93.2659054,88.0097811,98.4749944,48.8381046,104.698536,94.7457192,104.847922,48.479198,138.609694,149.030134,37.7101726,50.4082896,41.7854118,37.6791731,0.124371106,0.079477872,0.0812057834,32.806912,27.9931021
Manometer Tree 150 & 155 SP-Tstat Open,280,145.343271,71.4202538,81.4472979,108.6975,121.334413,29.1578832,101.108101,114.442263,92.568527,30.7057156,96.3221142,108.303371,111.407974,36.5158396,94.2811274,88.6801315,98.7707185,48.8322972,105.638607,95.432555,105.202686,48.3870209,139.599535,149.289155,38.248943,50.4801731,42.1761675,37.8529208,0.124705355,0.0798211984,0.0810905159,32.8247802,27.9938962
Manometer Tree 150 & 155 SP-Tstat Open,285,146.780802,72.141009,82.3735419,109.800236,121.945142,29.3063433,102.286776,115.505477,93.1877962,30.9117826,97.5496616,109.331765,112.142197,36.9853079,95.2561606,89.347182,99.0907585,48.9219051,106.567714,96.1365992,105.561478,48.5009928,140.561971,149.541048,38.5756076,50.6675895,42.5793629,38.1643062,0.125054733,0.0798121201,0.0817862472,32.8850104,28.0362175
Manometer Tree 150 & 155 SP-Tstat Open,290,148.160508,72.8622823,83.2932162,110.851077,122.545344,29.4474462,103.450302,116.523795,93.7994933,31.0552734,98.7418943,110.347316,112.845791,37.1712196,96.2591553,90.0143412,99.4022398,48.8552259,107.495727,96.8226935,105.879704,48.4786943,141.491174,149.775609,38.9030303,51.3499098,43.0476494,38.4727778,0.125284168,0.080143067,0.081457226,32.8793147,28.010814
Manometer Tree 150 & 155 SP-Tstat Open,295,149.499697,73.5464874,84.1832134,111.907911,123.100076,29.567665,104.588093,117.518164,94.3821798,31.1502937,99.9375951,111.336128,113.533297,37.1772814,97.2030618,90.6906225,99.6851414,48.856794,108.384283,97.5112846,106.214201,48.5162085,142.385334,150.003542,39.2959734,51.8755175,43.5458021,38.6441834,0.125982375,0.0798261503,0.0817691909,32.8982182,28.0104871
Manometer Tree 150 & 155 SP-Tstat Open,300,150.804353,74.2419847,85.0644229,112.920001,123.630292,29.6748153,105.729712,118.476618,94.97178,31.3283776,101.116615,112.298085,114.204388,37.4897273,98.1907013,91.3619698,99.9972345,48.975801,109.279305,98.1848212,106.535035,48.4413814,143.280198,150.226322,39.6343835,52.6943572,44.0577784,38.9350324,0.126210159,0.0802608103,0.0822225579,32.957397,28.0123494
Manometer Tree 150 & 155 SP-Tstat Open,305,152.054498,74.9140887,85.9224453,113.898354,124.134056,29.8226356,106.856465,119.429126,95.5108376,31.4777943,102.267128,113.241586,114.844864,37.8571414,99.1233241,92.0016517,100.283535,49.0405887,110.151517,98.8674118,106.842565,48.4477259,144.13827,150.449898,39.9756852,53.1004982,44.5906271,39.2206622,0.126521023,0.0807799265,0.082315267,33.0600858,28.0627541
Manometer Tree 150 & 155 SP-Tstat Open,310,153.251232,75.6055186,86.7927616,114.855239,124.599384,29.9437288,107.94321,120.356144,96.0812064,31.5924861,103.413569,114.198694,115.478204,37.7496918,100.046443,92.6764123,100.583696,48.8404286,111.021551,99.5409818,107.168209,48.4888448,144.959607,150.676426,40.3439955,53.530425,45.0242278,39.4666075,0.126779068,0.0803936843,0.0823771648,33.0567888,28.0612345
Manometer Tree 150 & 155 SP-Tstat Open,315,154.40879,76.2613037,87.6199097,115.816413,125.022993,30.0373536,109.028987,121.259868,96.5855823,31.6392779,104.544029,115.085241,116.077334,37.4950547,100.983835,93.3127585,100.868964,48.6853706,111.869463,100.192261,107.467648,48.4380173,145.762549,150.873139,40.3345929,53.9771321,45.323388,39.6359472,0.127140551,0.0805309598,0.0826404368,33.1256153,28.1006774
Manometer Tree 150 & 155 SP-Tstat Open,320,155.547783,76.9419811,88.4770362,116.716521,125.442362,30.1401029,110.093623,122.126726,97.1026527,31.7338325,105.66,115.965328,116.6341,37.6326234,101.920895,93.9787356,101.16811,48.7279982,112.699896,100.877606,107.761926,48.5323444,146.556683,151.075266,40.8237196,53.9834523,45.5014566,39.5431263,0.127134774,0.0805736005,0.0829865142,33.1571135,28.1605789
Manometer Tree 150 & 155 SP-Tstat Open,325,156.631586,77.568124,89.2832836,117.558536,125.799664,30.2820966,111.124586,122.946014,97.5662344,31.8925566,106.741729,116.80831,117.171844,38.0171559,102.804365,94.6225333,101.431085,48.7288798,113.508063,101.510226,108.039568,48.3774005,147.3005,151.274629,41.3193146,54.2744816,45.9387228,39.8514098,0.127226658,0.0805650724,0.0841443426,33.1633687,28.1432585
Manometer Tree 150 & 155 SP-Tstat Open,330,157.654605,78.2268577,90.077891,118.413017,126.151508,30.4156932,112.165113,123.774644,98.0537971,32.0409695,107.820473,117.652669,117.6881,38.3375559,103.698393,95.2640528,101.713122,48.8122408,114.308133,102.166049,108.32299,48.4831124,148.026404,151.474024,41.8006735,54.7196212,46.4451197,40.1988751,0.128028854,0.0813708442,0.0837873342,33.2271237,28.1622017
Manometer Tree 150 & 155 SP-Tstat Open,335,158.63625,78.8508417,90.8624866,119.229037,126.493631,30.6048599,113.172083,124.543253,98.5274573,32.2038685,108.873283,118.451474,118.20003,38.515509,104.554571,95.8828933,101.982956,48.8166206,115.08571,102.788144,108.59563,48.5770453,148.744413,151.656225,41.638115,55.2588204,46.9963192,40.4902219,0.128187862,0.0810280679,0.0834486845,33.2507677,28.210131
Manometer Tree 150 & 155 SP-Tstat Open,340,159.592049,79.4532464,91.6278197,120.046709,126.778762,30.6795885,114.164935,125.296049,98.9610583,32.2921383,109.894826,119.229509,118.683694,38.3922648,105.416248,96.5144002,102.257204,48.7774293,115.860943,103.423593,108.864833,48.7026593,149.403713,151.83205,41.5542199,55.2382233,47.2221201,40.8650067,0.129819488,0.08131885,0.0836052171,33.3514443,28.2697742
Manometer Tree 150 & 155 SP-Tstat Open,345,160.495829,80.0793892,92.3773156,120.802594,127.045188,30.745194,115.145564,126.035636,99.3899772,32.327215,110.924102,120.007691,119.126445,38.5612938,106.273688,97.1442222,102.527488,48.7776491,116.626455,104.0456,109.140392,48.5632705,150.08389,152.011148,41.9830637,55.0263624,47.3668435,41.0976037,0.128474518,0.0807334344,0.0841204819,33.3869792,28.3116822
Manometer Tree 150 & 155 SP-Tstat Open,350,161.349855,80.6919033,93.129326,121.519431,127.305885,30.9492255,116.087722,126.73178,99.8160484,32.5197987,111.901666,120.731906,119.56437,38.8258158,107.101403,97.7667167,102.789194,48.8109735,117.363709,104.653038,109.394852,48.4952015,150.712531,152.178806,42.7824181,55.5680908,47.8435155,41.2135683,0.128927334,0.0812280666,0.0845889794,33.4464979,28.342643
Manometer Tree 150 & 155 SP-Tstat Open,355,162.186019,81.2967468,93.8530964,122.226473,127.517832,31.1057112,117.022995,127.414504,100.19427,32.6807904,112.885998,121.472691,119.966476,39.0800919,107.909495,98.3890568,103.043327,48.7909672,118.077967,105.267805,109.647826,48.6165432,151.321848,152.351937,43.4442806,55.8900605,48.2011835,41.4282869,0.129109176,0.0812013818,0.0845034229,33.4924419,28.3722067
Manometer Tree 150 & 155 SP-Tstat Open,360,162.97218,81.895875,94.5744148,122.922843,127.723656,31.2651296,117.938896,128.078125,100.594242,32.8511506,113.858756,122.184298,120.366361,39.4770149,108.716678,99.0017372,103.310706,48.8533976,118.814569,105.872204,109.898751,48.3917751,151.921428,152.502471,43.9165371,56.2530732,48.6839738,41.7075297,0.129198584,0.081533154,0.0847763234,33.5613862,28.4185469
Manometer Tree 150 & 155 SP-Tstat Open,365,163.692992,82.4743708,95.2698314,123.580052,127.884426,31.417063,118.815436,128.687205,100.934994,33.0277176,114.794554,122.862235,120.731654,39.5243189,109.517241,99.5874589,103.564961,48.7929204,119.487179,106.469897,110.138805,48.5739754,152.473529,152.665088,43.7147761,57.0574501,49.1655224,41.9469243,0.129475887,0.081614859,0.0850505994,33.6030385,28.4456096
Manometer Tree 150 & 155 SP-Tstat Open,370,164.383872,83.036622,95.9552933,124.246801,128.019485,31.6270982,119.688585,129.294851,101.269537,33.2506437,115.720114,123.499738,121.060468,39.7618063,110.284856,100.197228,103.804057,48.8852649,120.166994,107.035517,110.374697,48.5299383,153.011785,152.798611,43.8118454,57.2267437,49.5957188,42.1953782,0.129863229,0.0818907857,0.0854888359,33.6656687,28.4994439
Manometer Tree 150 & 155 SP-Tstat Open,375,165.018015,83.5794952,96.6181047,124.842792,128.120348,31.6911421,120.546931,129.844035,101.584679,33.3081634,116.600248,124.127718,121.390654,40.2753044,111.031109,100.765921,104.025257,49.0131817,120.814311,107.613562,110.600497,48.6482087,153.531509,152.957666,43.6556692,56.694973,49.8913377,42.4238111,0.130396926,0.0815647906,0.0860533438,33.7744442,28.5805455
Manometer Tree 150 & 155 SP-Tstat Open,380,165.646732,84.1407569,97.2721433,125.433105,128.240095,31.78883,121.370638,130.427244,101.912831,33.4959663,117.494101,124.764604,121.689497,40.1973917,111.773962,101.338313,104.289314,48.9813362,121.460537,108.19156,110.825872,48.6826645,154.014773,153.08669,44.0021019,56.249481,50.1390271,42.7501622,0.130076983,0.0819854205,0.0861763141,33.86765,28.6577863
Manometer Tree 150 & 155 SP-Tstat Open,385,166.240226,84.6983954,97.936239,125.983631,128.298845,31.800743,122.194671,130.940199,102.212173,33.4711394,118.345986,125.350385,121.97485,39.8805781,112.517011,101.924032,104.514351,48.7072605,122.09515,108.748089,111.048923,48.6096548,154.476574,153.213816,44.3719588,55.8130675,50.2450227,42.591406,0.130396926,0.0819972499,0.0862184046,33.900425,28.7320415
Manometer Tree 150 & 155 SP-Tstat Open,390,166.779909,85.2413179,98.5461771,126.522422,128.36212,32.1428458,122.986348,131.441772,102.477516,33.7609788,119.176498,125.923989,122.23154099999999,40.2842183,113.226594,102.495845,104.748661,48.7988886,122.679018,109.274797,111.263873,48.4744336,154.931545,153.348146,45.4400872,56.6913861,50.6621422,42.7831616,0.131209575,0.0819510329,0.0862208805,33.9768959,28.7729011
Manometer Tree 150 & 155 SP-Tstat Open,395,167.301923,85.7422769,99.1422413,126.984741,128.391687,32.2615932,123.729094,131.906422,102.735359,33.9292288,120.015112,126.496277,122.480261,40.5788057,113.926785,103.048461,104.982879,48.8459204,123.287255,109.833538,111.469226,48.5940193,155.339373,153.473917,45.6949909,57.1939029,51.093302,43.0802365,0.130927596,0.0824299843,0.0864255558,34.034691,28.764762
Manometer Tree 150 & 155 SP-Tstat Open,400,167.740108,86.2725377,99.7364784,127.453957,128.384861,32.4352323,124.479704,132.327657,102.968382,34.0990844,120.796081,126.995939,122.670406,40.8776135,114.596207,103.584599,105.199446,49.0784726,123.837597,110.340684,111.663912,48.5195755,155.728373,153.58016,45.4159575,57.6880755,51.5455934,43.426337,0.130696511,0.082426683,0.0868426095,34.0951429,28.783117
Manometer Tree 150 & 155 SP-Tstat Open,405,168.154396,86.7718694,100.324423,127.924186,128.356626,32.6744064,125.209423,132.761093,103.179839,34.337097,121.5644,127.506896,122.860537,41.2439638,115.266192,104.135038,105.42204,49.1102612,124.407285,110.86112,111.860081,48.5056817,156.116695,153.66821,45.1222618,58.1741283,52.0764086,43.7067182,0.131171611,0.0821067402,0.0870032686,34.1650567,28.8034659
Manometer Tree 150 & 155 SP-Tstat Open,410,168.52336,87.2643107,100.883719,128.383468,128.310975,32.7909168,125.916392,133.166731,103.390822,34.5014775,122.332938,127.995662,123.025698,41.2382293,115.921824,104.66719,105.64219,49.0572346,124.940114,111.390305,112.044994,48.5705586,156.47063,153.796532,44.6386689,58.6213356,52.5682679,43.9676719,0.131161432,0.0824473156,0.0873930872,34.2475493,28.8622196
Manometer Tree 150 & 155 SP-Tstat Open,415,168.86486,87.7378871,101.419294,128.792394,128.229659,32.8651146,126.592051,133.535607,103.580532,34.5935289,123.067323,128.439529,123.176307,41.4874435,116.548029,105.198663,105.851746,49.0587885,125.474561,111.886223,112.247557,48.5472633,156.795736,153.872403,45.7305333,58.688188,53.0021671,44.2251719,0.131720438,0.0826618947,0.0878508558,34.3131011,28.877548
Manometer Tree 150 & 155 SP-Tstat Open,420,169.172576,88.2352077,101.963074,129.169371,128.139609,33.0377912,127.262091,133.88147,103.786546,34.7698468,123.787632,128.895072,123.321633,41.607495,117.174098,105.717381,106.067671,49.0833263,125.989755,112.376571,112.412483,48.5418902,157.093052,153.977027,46.5867173,59.1133747,53.5590984,44.2068699,0.131870368,0.082152407,0.0881895055,34.4043471,28.8927082
Manometer Tree 150 & 155 SP-Tstat Open,425,169.452764,88.7020521,102.483058,129.547647,128.053639,33.2423912,127.91712,134.213136,103.957418,34.9427626,124.478417,129.301463,123.444527,41.8462935,117.767704,106.220316,106.280558,49.0497705,126.478905,112.861676,112.591823,48.4965302,157.385116,154.074159,47.004598,59.7716833,53.9634186,44.4803484,0.131985361,0.0823862431,0.0883278815,34.4642735,28.938532
Manometer Tree 150 & 155 SP-Tstat Open,430,169.688498,89.141291,102.973048,129.879974,127.949246,33.438818,128.537785,134.525857,104.115666,35.079479,125.138624,129.703373,123.549843,42.0571988,118.348856,106.718164,106.486306,49.0708293,126.953577,113.306343,112.769622,48.4040242,157.664457,154.139779,46.8693835,60.4571801,54.3921117,44.6611148,0.132232952,0.08209271,0.0883229297,34.5504839,28.9588281
Manometer Tree 150 & 155 SP-Tstat Open,435,169.90847,89.6100547,103.469315,130.213731,127.830728,33.5538685,129.168183,134.826996,104.280861,35.2692271,125.80639,130.111297,123.645629,42.3065736,118.927386,107.217543,106.691105,49.0592732,127.437042,113.779906,112.917644,48.4336432,157.902057,154.226267,46.6117111,60.6540558,54.8947952,44.7950031,0.132785355,0.0825799145,0.0885529144,34.6169292,29.0011233
Manometer Tree 150 & 155 SP-Tstat Open,440,170.112216,90.0499939,103.970007,130.51664,127.72522,33.7203055,129.780603,135.093181,104.460295,35.4635109,126.444938,130.483437,123.729341,42.7412125,119.477143,107.692836,106.901409,48.9396064,127.880675,114.222534,113.111553,48.5239177,158.128751,154.30767,47.6118517,60.9004946,55.2428701,44.9628944,0.132528686,0.0824973841,0.0887515375,34.7442202,29.0592213
Manometer Tree 150 & 155 SP-Tstat Open,445,170.249282,90.4810986,104.427053,130.817204,127.587748,33.8838707,130.363181,135.370973,104.615993,35.6158993,127.071099,130.845473,123.831544,42.6255662,120.035943,108.158383,107.101947,49.0758871,128.316588,114.686199,113.274271,48.4709373,158.346512,154.372038,47.6580983,61.0002536,55.6452735,45.2178661,0.132972424,0.0826354849,0.0896822053,34.7977944,29.1373521
Manometer Tree 150 & 155 SP-Tstat Open,450,170.382704,90.9175533,104.891844,131.110535,127.485368,34.0674317,130.942711,135.620161,104.767428,35.798594,127.674785,131.193354,123.901522,42.8712391,120.572194,108.641174,107.307663,49.2000093,128.75156,115.124302,113.444028,48.5328252,158.561649,154.465994,47.994984,61.7714109,55.9683344,45.4199731,0.132679717,0.0825169163,0.0896068275,34.8729133,29.2486025
Manometer Tree 150 & 155 SP-Tstat Open,455,170.49313,91.368105,105.340439,131.369719,127.346111,34.2401794,131.499182,135.867433,104.907506,35.9590435,128.26436,131.533883,123.98058,42.9569648,121.084401,109.095081,107.515094,49.0378015,129.16582,115.543946,113.619176,48.5540292,158.743822,154.52718,47.8758723,62.1935692,56.3781471,45.5835235,0.132565549,0.0830951793,0.0902252553,34.9445829,29.2301636
Manometer Tree 150 & 155 SP-Tstat Open,460,170.59116,91.7938776,105.772562,131.624039,127.231056,34.3706938,132.036268,136.099414,105.019501,36.0740093,128.837694,131.844635,124.036094,43.1221879,121.585092,109.550154,107.715041,49.0478418,129.554753,115.975455,113.792791,48.5663952,158.929693,154.60311,48.3764919,62.4159179,56.7024019,45.8099107,0.132792783,0.0823705624,0.090218928,35.0335306,29.2724058
Manometer Tree 150 & 155 SP-Tstat Open,465,170.646175,92.1977082,106.191135,131.864284,127.067993,34.4126232,132.55651,136.300497,105.135879,36.1400188,129.374717,132.140636,124.076749,43.0503991,122.073552,109.989978,107.923495,48.8861454,129.945144,116.360923,113.956813,48.4229724,159.077971,154.652907,49.2740258,62.4090993,56.8993438,45.9515334,0.133715473,0.082831082,0.0899044872,35.1091492,29.3042971
Manometer Tree 150 & 155 SP-Tstat Open,470,170.663204,92.6235661,106.617479,132.062219,126.909445,34.6330365,133.065574,136.493171,105.220874,36.3928072,129.91751,132.418359,124.116576,43.6973467,122.551368,110.4381,108.126926,49.0556428,130.319795,116.76357,114.113856,48.4893848,159.214393,154.719542,49.7306909,62.6995343,57.2044302,46.0489643,0.13327256,0.0828250298,0.0898888064,35.2464164,29.4239574
Manometer Tree 150 & 155 SP-Tstat Open,475,170.683288,93.0320371,107.035873,132.268188,126.766841,34.8089796,133.573753,136.68063,105.334953,36.5679596,130.433637,132.693522,124.113006,44.1251917,123.015868,110.853669,108.308894,49.0628429,130.675262,117.1465,114.274327,48.5921298,159.352728,154.773061,49.553975,63.2652311,57.5104373,46.1314946,0.133372697,0.0831722076,0.0911248366,35.3260949,29.4767823
Manometer Tree 150 & 155 SP-Tstat Open,480,170.67315,93.4087636,107.412204,132.436072,126.572696,34.9495645,134.050806,136.843994,105.423873,36.6938278,130.962624,132.958656,124.134998,43.9524174,123.47069,111.27482,108.505932,49.0811274,131.032872,117.550564,114.41708,48.6737184,159.482561,154.838794,49.8103169,63.2606713,57.5595216,46.2496663,0.133693465,0.0831546011,0.0904689951,35.4287416,29.5265308
Manometer Tree 150 & 155 SP-Tstat Open,485,170.660606,93.814189,107.809638,132.606245,126.386128,35.0954135,134.498081,137.002552,105.479747,36.8652323,131.460509,133.217057,124.148403,44.2001197,123.919664,111.706134,108.720092,49.1039078,131.356216,117.9192,114.583245,48.6953059,159.573065,154.875721,50.0062372,63.3923618,57.8293921,46.3555515,0.133749035,0.083708105,0.091044507,35.5578246,29.5865351
Manometer Tree 150 & 155 SP-Tstat Open,490,170.595285,94.2024718,108.183212,132.780674,126.214555,35.2600469,134.956029,137.150059,105.566582,37.0209562,131.900764,133.440711,124.108386,44.6607103,124.337624,112.090609,108.897919,49.0719333,131.669188,118.264592,114.73265,48.5722958,159.671911,154.921382,49.931086,63.5373652,58.1324157,46.5206669,0.133629641,0.0834695922,0.091267064,35.6894908,29.6118516
Manometer Tree 150 & 155 SP-Tstat Open,495,170.52669,94.5845025,108.557343,132.901724,126.015513,35.4423486,135.393418,137.251029,105.609399,37.2101601,132.381894,133.672101,124.100934,44.8563056,124.75711,112.491283,109.091164,49.1655098,132.005271,118.633711,114.865344,48.6620689,159.738916,154.970108,49.1943889,63.9201,58.4065399,46.6370778,0.133711346,0.0834060437,0.0918662347,35.7836062,29.6811074
Manometer Tree 150 & 155 SP-Tstat Open,500,170.422097,94.9416472,108.898256,133.050487,125.819722,35.6412765,135.803936,137.372684,105.665955,37.3758509,132.815633,133.867952,124.072618,45.2158464,125.164078,112.89582,109.28877,49.2898508,132.297017,118.958873,115.023851,48.6739557,159.804969,155.004448,48.9496476,64.2931229,58.5883107,46.7985077,0.133506946,0.0834910501,0.0914874202,35.8913234,29.7972926
Manometer Tree 150 & 155 SP-Tstat Open,505,170.31412,95.3149594,109.256637,133.186597,125.635527,35.8576035,136.202106,137.484402,105.728095,37.5804791,133.238391,134.065601,124.039462,45.4073837,125.538215,113.264446,109.473372,49.4247445,132.584391,119.297692,115.173912,48.6815281,159.863286,155.048433,48.7619495,64.404908,58.8571718,46.8625656,0.133655776,0.08321925,0.0921704967,36.0137443,29.9213541
Manometer Tree 150 & 155 SP-Tstat Open,510,170.186453,95.6826803,109.591781,133.309214,125.430935,35.9918664,136.6127,137.591928,105.781427,37.736099,133.668232,134.24406,124.004901,45.6725929,125.930932,113.63918,109.663364,49.4474792,132.877393,119.655397,115.327085,48.6937229,159.892469,155.089485,49.7148037,64.5179981,59.1448871,46.9296144,0.134198826,0.0837050789,0.0922048844,36.1391849,30.0267474
Manometer Tree 150 & 155 SP-Tstat Open,515,170.049401,96.0413595,109.937248,133.433102,125.237169,36.1724394,136.992104,137.693853,105.821383,37.9697144,134.061602,134.426025,123.964787,46.0317466,126.302412,114.002796,109.839091,49.4600816,133.137308,119.967634,115.450423,48.6998457,159.925544,155.11748,50.7704694,64.6350336,59.459496,46.9804877,0.133799104,0.0835807331,0.0919542671,36.2475131,30.120573
Manometer Tree 150 & 155 SP-Tstat Open,520,169.906507,96.3909309,110.252741,133.502348,125.009012,36.3223637,137.349034,137.755181,105.832373,38.2364362,134.447657,134.581819,123.898239,46.1868336,126.646383,114.337854,110.012576,49.328366,133.381915,120.270909,115.604633,48.7699409,159.958801,155.153806,51.0574574,64.7680749,59.6587415,47.046403,0.133999653,0.0834904999,0.0922566035,36.3884858,30.2322379
